"ParkCode","LocationType","StationID","month","variable","mean","sd","N","SE","inc.10.4yr","inc.20.4yr","inc.50.4yr","inc.10.8yr","inc.20.8yr","inc.50.8yr","inc.10.12yr","inc.20.12yr","inc.50.12yr"
"ACAD","Lake","ACBRBK","06","FPH",6.89438095238095,0.130044073651027,42,0.0200662362070705,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","FPH",7.10115384615385,0.0447103498601319,26,0.00876842101524511,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","NH3_mg/L",0.0113333333333333,0.00240771706171538,24,0.00049147318718299,1,1,0.978,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","NO2_mg/L",0.001,0,8,0,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","05","pH",6.584,0.0996407339498709,30,0.018191825876905,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","pH",6.3948,0.308705261982219,50,0.0436575168271193,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","07","pH",6.57421052631579,0.280218366384459,38,0.0454574216218277,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","pH",6.51529411764706,0.370112475075853,34,0.0634737658191008,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","09","pH",6.634,0.21417462321846,40,0.0338639813189358,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","10","pH",6.556,0.256653013289868,40,0.0405804045170724,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","PO4_ug/L",2.6,1.4459137825841,16,0.361478445646026,0.71,0.627,0.341,0.999,0.995,0.818,1,1,0.924
"ACAD","Lake","ACBRBK","06","SO4_ueqL",27.4221794871795,4.49698266481056,26,0.881930860006059,1,1,0.999,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","SO4_ueqL",20.0213541666667,3.66177846862816,18,0.863089462123289,1,1,0.979,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","05","Specific conductance",86.6666666666667,25.9087700946242,30,4.73027260601364,1,0.998,0.911,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","Specific conductance",75.12,40.041121719695,50,5.66266973886245,0.983,0.961,0.726,1,1,0.999,1,1,1
"ACAD","Lake","ACBRBK","07","Specific conductance",72.9473684210526,53.7838252428413,38,8.72488856474229,0.808,0.732,0.42,1,0.999,0.913,1,1,0.976
"ACAD","Lake","ACBRBK","08","Specific conductance",60.2352941176471,33.0023496165637,34,5.6598562656191,0.929,0.878,0.573,1,1,0.987,1,1,0.999
"ACAD","Lake","ACBRBK","09","Specific conductance",57.05,16.5311671451077,40,2.61380702797417,1,1,0.967,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","10","Specific conductance",50.15,8.37747284579612,40,1.32459476144641,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","T_Dis_N_mgL",0.159,0.0113607511488751,16,0.00284018778721877,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","T_Dis_N_mgL",0.208,0,8,0,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","T_Dis_P_ugL",2.9,0.722956891292051,16,0.180739222823013,0.997,0.991,0.846,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","T_Dis_P_ugL",3.9,0,8,0,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","TN_mg/L",0.240238095238095,0.0316318838252193,42,0.00488090563984305,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","TN_mg/L",0.286470588235294,0.0552505232631838,34,0.00947538656801929,1,1,0.999,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","TP_ug/L",14.5238095238095,1.45230003011363,42,0.224094759796581,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","TP_ug/L",9.77058823529412,1.74764419993154,34,0.299718507620772,1,1,0.999,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","05","Water Temperature",17.0453333333333,2.20579133244712,30,0.402720556643555,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","06","Water Temperature",17.7388,1.35650607617286,50,0.191838929036516,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","07","Water Temperature",22.0826315789474,2.05988675129605,38,0.334157756163675,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","08","Water Temperature",23.2352941176471,1.64869872524698,34,0.282749498706115,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","09","Water Temperature",18.2005,1.91101657736775,40,0.302158251541074,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBRBK","10","Water Temperature",9.0985,1.05596850671764,40,0.166963280931728,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","05","ACOLOR",24.5,5.87974732207334,8,2.07880460155075,0.961,0.923,0.644,1,1,0.996,1,1,1
"ACAD","Stream","ACBRKB","08","ACOLOR",27.4,8.6564041803357,10,2.73739535568637,0.904,0.845,0.532,1,1,0.977,1,1,0.997
"ACAD","Stream","ACBRKB","05","ANC",125.5,23.3054254872735,8,8.23971220024444,0.995,0.986,0.816,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","08","ANC",224.9625,96.0356583700629,8,33.953732634593,0.652,0.571,0.303,0.997,0.987,0.754,1,0.999,0.878
"ACAD","Stream","ACBRKB","05","BP_mmHg",756.921994016,4.9850245377025,10,1.57640317309678,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","06","BP_mmHg",761.051909754,3.95801109815037,10,1.25163300743794,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","07","BP_mmHg",759.828640112,2.03762445837352,10,0.644353430452728,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","08","BP_mmHg",759.240987608,2.40422710266352,10,0.760283365672418,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","09","BP_mmHg",760.59766456,7.20560573513877,10,2.27861260442105,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","10","BP_mmHg",758.765530688,9.65149414366316,10,3.05207043177519,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","05","Discharge",1.3382,0.518805208574899,10,0.16406061210554,0.793,0.715,0.406,1,0.999,0.9,1,1,0.97
"ACAD","Stream","ACBRKB","06","Discharge",1.1518,1.09711022438242,10,0.346936715330685,0.262,0.221,0.119,0.668,0.569,0.269,0.806,0.709,0.35
"ACAD","Stream","ACBRKB","07","Discharge",2.6655,3.52987490672727,8,1.24799924164354,0.143,0.123,0.0744,0.342,0.282,0.138,0.445,0.367,0.172
"ACAD","Stream","ACBRKB","08","Discharge",1.3728,2.2748805487566,10,0.719380393888457,0.124,0.108,0.0673,0.285,0.235,0.118,0.37,0.305,0.146
"ACAD","Stream","ACBRKB","09","Discharge",0.2588,0.21903566427005,10,0.0692651587901322,0.31,0.262,0.138,0.766,0.668,0.327,0.887,0.806,0.425
"ACAD","Stream","ACBRKB","10","Discharge",3.5162,2.84755680072116,10,0.900476525698107,0.33,0.279,0.146,0.801,0.706,0.351,0.912,0.839,0.456
"ACAD","Stream","ACBRKB","05","DO (%)",94.9,2.85968141193696,10,0.904310664416703,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","06","DO (%)",93.74,2.86713174521933,10,0.906666666666667,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","07","DO (%)",87.42,7.67952544830155,10,2.42847917658585,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","08","DO (%)",91.82,2.41053244464095,10,0.762277289879914,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","09","DO (%)",90.64,3.17392151411747,10,1.00368210992215,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","10","DO (%)",95.82,4.55943466281122,10,1.44181983772053,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","05","DO_mg.L",9.39,0.252542625665011,10,0.079860990338073,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","06","DO_mg.L",8.744,0.550619852731648,10,0.174121285953849,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","07","DO_mg.L",7.714,0.531939846223236,10,0.168214149226514,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","08","DO_mg.L",8.3,0.524806842773817,10,0.165958495480714,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","09","DO_mg.L",8.8,0.478655524475704,10,0.15136416719657,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","10","DO_mg.L",10.35,0.581836173964229,10,0.183992753480493,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","05","FPH",6.875,0.0547722557505166,8,0.0193649167310371,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","08","FPH",7.0275,0.242295569206585,8,0.0856644200187153,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","05","pH",6.6925,0.0822452777628343,8,0.0290780968133356,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","06","pH",6.756,0.0756012933457857,10,0.0239072281027214,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","07","pH",6.762,0.0582713956890992,10,0.018427033281447,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","08","pH",6.714,0.285470372076216,10,0.0902736580256574,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","09","pH",6.724,0.0796101612721503,10,0.0251749434513323,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","10","pH",6.542,0.20638690742282,10,0.0652652706694422,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","05","Specific conductance",35.6,2.95145914949049,10,0.933333333333333,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","06","Specific conductance",39.2,5.86515131944607,10,1.85472369909914,1,1,0.96,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","07","Specific conductance",44.6,11.7492316533654,10,3.71543327815807,0.965,0.93,0.657,1,1,0.997,1,1,1
"ACAD","Stream","ACBRKB","08","Specific conductance",45.2,9.02835040918944,10,2.85501508071518,0.997,0.99,0.838,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","09","Specific conductance",46.8,7.4951836386961,10,2.37018517795082,1,0.999,0.94,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","10","Specific conductance",39.6,13.2430275155562,10,4.18781300654384,0.877,0.812,0.495,1,1,0.962,1,1,0.993
"ACAD","Stream","ACBRKB","05","TN_mg/L",0.146333333333333,0.0367949271865928,6,0.0150214661216688,0.892,0.829,0.514,1,1,0.97,1,1,0.996
"ACAD","Stream","ACBRKB","08","TN_mg/L",0.2514,0.0472468693848245,10,0.0149407719568524,0.999,0.994,0.872,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","05","TotalArea",2.74733333333333,0.579878837919325,6,0.236734544256736,0.957,0.917,0.633,1,1,0.995,1,1,1
"ACAD","Stream","ACBRKB","06","TotalArea",2.11733333333333,0.600366776784548,6,0.245098710273591,0.828,0.754,0.439,1,1,0.929,1,1,0.982
"ACAD","Stream","ACBRKB","07","TotalArea",1.9415,1.19146825387838,6,0.486414877787813,0.34,0.288,0.15,0.817,0.724,0.364,0.923,0.854,0.473
"ACAD","Stream","ACBRKB","08","TotalArea",1.67433333333333,0.422067609118097,6,0.172308379882633,0.891,0.828,0.513,1,1,0.97,1,1,0.995
"ACAD","Stream","ACBRKB","09","TotalArea",1.392,0.116220480122911,6,0.0474468123270679,1,1,0.998,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","10","TotalArea",2.88,1.50022158363356,6,0.612462896835392,0.427,0.363,0.187,0.919,0.85,0.474,0.978,0.944,0.605
"ACAD","Stream","ACBRKB","05","TotalVel",0.532333333333333,0.158445784628897,6,0.0646852207059524,0.799,0.721,0.411,1,0.999,0.905,1,1,0.972
"ACAD","Stream","ACBRKB","06","TotalVel",0.334,0.198329019560931,6,0.080967483185124,0.357,0.302,0.157,0.841,0.751,0.384,0.938,0.876,0.498
"ACAD","Stream","ACBRKB","07","TotalVel",0.396666666666667,0.102926511000163,6,0.0420195721592265,0.877,0.811,0.494,1,1,0.962,1,1,0.993
"ACAD","Stream","ACBRKB","08","TotalVel",0.191666666666667,0.101004290337919,6,0.0412348288599712,0.421,0.357,0.184,0.913,0.842,0.465,0.976,0.939,0.595
"ACAD","Stream","ACBRKB","09","TotalVel",0.197666666666667,0.184617081188786,6,0.0753696077857499,0.188,0.16,0.0912,0.477,0.395,0.185,0.608,0.511,0.238
"ACAD","Stream","ACBRKB","10","TotalVel",0.614,0.388680845939184,6,0.15867829089072,0.326,0.275,0.144,0.794,0.698,0.346,0.907,0.832,0.45
"ACAD","Stream","ACBRKB","05","TP_ug/L",4.925,1.06469311473843,8,0.376425860657087,0.981,0.957,0.717,1,1,0.999,1,1,1
"ACAD","Stream","ACBRKB","08","TP_ug/L",5.46,1.99064478666252,10,0.629497153819353,0.83,0.757,0.442,1,1,0.931,1,1,0.983
"ACAD","Stream","ACBRKB","05","Water Temperature",15.904,1.58684312744238,10,0.501803857210276,1,1,0.999,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","06","Water Temperature",18.83,2.33958210893408,10,0.739840823721187,1,1,0.99,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","07","Water Temperature",21.478,1.96881690362512,10,0.622594571129559,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","08","Water Temperature",20.422,3.03017711253539,10,0.95822613893242,1,1,0.962,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","09","Water Temperature",16.826,1.28795445054034,10,0.407286958625815,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRKB","10","Water Temperature",11.94,1.17310603859062,10,0.370968701884374,1,1,0.999,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","05","ACOLOR",5.66666666666667,1.77525072919719,12,0.512470743190538,0.942,0.896,0.6,1,1,0.992,1,1,0.999
"ACAD","Stream","ACBRWN","08","ACOLOR",6.79,2.6738803944149,12,0.771882782748152,0.839,0.766,0.45,1,1,0.937,1,1,0.985
"ACAD","Stream","ACBRWN","05","ANC",55.3016666666667,10.1718335107146,12,2.93635540778157,1,0.998,0.923,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","ANC",107.378,8.97834283150293,12,2.59182432532248,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","05","BP_mmHg",761.733333333333,3.01008406204978,12,0.868936421753921,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","06","BP_mmHg",756.35,7.15282162107074,8,2.52890433643844,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","07","BP_mmHg",761.033333333333,4.54059133780719,12,1.31075581558153,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","BP_mmHg",758.828571428571,3.34788763974415,14,0.894760608381277,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","09","BP_mmHg",761.175,4.91550026519608,8,1.73789178522221,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","10","BP_mmHg",758.68,6.181837195455,10,1.95486856619853,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","05","Discharge",0.614,0.236684677078252,12,0.0683249810120942,0.851,0.78,0.463,1,1,0.945,1,1,0.988
"ACAD","Stream","ACBRWN","06","Discharge",1.71525,2.2580170029728,8,0.798329567418297,0.144,0.124,0.0748,0.346,0.285,0.139,0.45,0.371,0.174
"ACAD","Stream","ACBRWN","07","Discharge",0.3315,0.355081424720892,12,0.102503178073421,0.252,0.213,0.115,0.646,0.548,0.258,0.785,0.687,0.335
"ACAD","Stream","ACBRWN","08","Discharge",0.102142857142857,0.0784021753454654,14,0.0209538627514647,0.449,0.382,0.196,0.936,0.874,0.501,0.985,0.957,0.636
"ACAD","Stream","ACBRWN","09","Discharge",0.8555,1.31490542842985,8,0.464889272530874,0.119,0.104,0.0652,0.268,0.222,0.113,0.349,0.287,0.139
"ACAD","Stream","ACBRWN","10","Discharge",0.816,0.8448097747751,10,0.267152307786318,0.233,0.197,0.108,0.598,0.503,0.235,0.739,0.638,0.305
"ACAD","Stream","ACBRWN","05","DO (%)",100.716666666667,1.78113004646608,12,0.51416795589446,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","06","DO (%)",99.775,1.33389868966339,8,0.471604404438418,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","07","DO (%)",95.3,3.73776792897969,12,1.07900065998239,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","DO (%)",93.0142857142857,5.45962201324163,14,1.45914535963137,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","09","DO (%)",96.8,3.03973683071413,8,1.07470926301023,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","10","DO (%)",97.72,2.26509749606208,10,0.716286720990044,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","05","DO_mg.L",11.74,0.631793982531993,12,0.182383212943616,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","06","DO_mg.L",11.21,0.429950163224929,8,0.152010337994305,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","07","DO_mg.L",9.56166666666667,0.733544735369207,12,0.211756125214022,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","DO_mg.L",9.13714285714286,0.654327941436903,14,0.174876498246427,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","09","DO_mg.L",9.8075,0.320211983357454,8,0.113212032424625,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","10","DO_mg.L",11.014,0.664650283983991,10,0.210180874486714,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","05","FPH",6.55166666666667,0.13809307357611,12,0.039864036601195,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","FPH",6.851,0.0844124075326285,12,0.0243677631059537,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","NO2+NO3_mg/L",0.0183,0.0160347123454086,6,0.00654614390309287,0.205,0.175,0.0977,0.525,0.438,0.205,0.663,0.563,0.263
"ACAD","Stream","ACBRWN","05","pH",6.51666666666667,0.166424065858787,12,0.0480424896116012,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","06","pH",6.49,0.0888015443881145,8,0.031396087108337,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","07","pH",6.42333333333333,0.264001836540903,12,0.076210765696723,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","pH",6.37285714285714,0.328010988826912,14,0.087664624234803,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","09","pH",6.3325,0.295042369838638,8,0.104313230225125,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","10","pH",6.464,0.403352616618925,10,0.127551296870449,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","PO4_ug/L",1.2,0.178885438199983,6,0.0730296743340221,0.998,0.993,0.859,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","05","Specific conductance",110.166666666667,19.7752523640182,12,5.70862363782934,1,0.999,0.932,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","06","Specific conductance",87.75,25.098377864487,8,8.87361659238055,0.899,0.838,0.524,1,1,0.974,1,1,0.996
"ACAD","Stream","ACBRWN","07","Specific conductance",152.166666666667,51.9769762549348,12,15.0044606162247,0.91,0.852,0.541,1,1,0.979,1,1,0.997
"ACAD","Stream","ACBRWN","08","Specific conductance",154,41.182520563948,14,11.0064915910047,0.989,0.973,0.762,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","09","Specific conductance",121.25,63.4502054482771,8,22.4330352700782,0.513,0.44,0.227,0.97,0.929,0.583,0.995,0.982,0.724
"ACAD","Stream","ACBRWN","10","Specific conductance",99.2,43.1194722705286,10,13.6355743879343,0.717,0.635,0.346,0.999,0.995,0.826,1,1,0.929
"ACAD","Stream","ACBRWN","05","T_Dis_P_ugL",2.125,0.686086208660607,8,0.242568105311242,0.836,0.763,0.448,1,1,0.935,1,1,0.985
"ACAD","Stream","ACBRWN","05","TotalArea",3.5555,2.56767665409802,6,1.04824960449949,0.27,0.228,0.122,0.686,0.587,0.279,0.822,0.728,0.363
"ACAD","Stream","ACBRWN","06","TotalArea",4.316,3.35675712556032,6,1.37039035801239,0.243,0.206,0.112,0.623,0.527,0.247,0.764,0.664,0.321
"ACAD","Stream","ACBRWN","07","TotalArea",2.779,1.06469263170175,6,0.434658946761711,0.627,0.547,0.288,0.995,0.981,0.725,1,0.998,0.855
"ACAD","Stream","ACBRWN","08","TotalArea",1.9271,0.898450048076625,10,0.284114851580992,0.669,0.587,0.314,0.998,0.99,0.773,1,0.999,0.892
"ACAD","Stream","ACBRWN","10","TotalArea",5.106,0.678994550788149,6,0.27719836459354,1,0.998,0.914,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","05","TotalVel",0.2496,0.117099387985876,10,0.0370300778647124,0.664,0.582,0.311,0.997,0.989,0.768,1,0.999,0.889
"ACAD","Stream","ACBRWN","06","TotalVel",0.36025,0.232535557956812,8,0.0822137349491295,0.388,0.329,0.17,0.88,0.799,0.423,0.96,0.911,0.546
"ACAD","Stream","ACBRWN","07","TotalVel",0.24525,0.310945447673015,8,0.109935817314338,0.151,0.13,0.0775,0.368,0.303,0.146,0.477,0.395,0.184
"ACAD","Stream","ACBRWN","08","TotalVel",0.107,0.102140722891153,12,0.029485486928215,0.297,0.251,0.133,0.743,0.644,0.311,0.869,0.783,0.405
"ACAD","Stream","ACBRWN","09","TotalVel",0.272333333333333,0.112094008165765,6,0.045762187204916,0.578,0.5,0.26,0.988,0.964,0.665,0.999,0.994,0.803
"ACAD","Stream","ACBRWN","10","TotalVel",0.1925,0.156412458400401,8,0.0553001549984911,0.28,0.237,0.126,0.708,0.608,0.291,0.841,0.749,0.379
"ACAD","Stream","ACBRWN","05","TP_ug/L",2.06,0.568037557443754,10,0.1796292478041,0.953,0.912,0.625,1,1,0.994,1,1,1
"ACAD","Stream","ACBRWN","08","TP_ug/L",2.6,1.20604537831105,12,0.348155311911396,0.735,0.654,0.359,0.999,0.997,0.845,1,1,0.941
"ACAD","Stream","ACBRWN","05","Water Temperature",8.735,1.7126136325936,12,0.49438897089787,0.999,0.997,0.895,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","06","Water Temperature",10.2325,1.02829609410075,8,0.36355757060314,1,1,0.996,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","07","Water Temperature",15.3433333333333,2.06554123804406,12,0.596270394903507,1,1,0.991,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","08","Water Temperature",16.2557142857143,0.777626707812493,14,0.207829479674237,1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","09","Water Temperature",14.79,1.35840242301652,8,0.480267782447608,1,1,0.999,1,1,1,1,1,1
"ACAD","Stream","ACBRWN","10","Water Temperature",10.148,2.17816844568499,10,0.688797341587334,0.993,0.981,0.795,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","06","ACOLOR",13.7886394557823,4.98988969482217,294,0.291016276787771,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","08","ACOLOR",13.3519,4.06062229159301,280,0.242668596730648,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","04","Al_ugL",51.0823529411765,6.63340576121922,68,0.804418606208458,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","10","Al_ugL",27.4747422346369,12.0257337928248,358,0.635579780310348,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","04","ANC",63.8396176470588,8.01276132184642,68,0.971690037730487,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","06","ANC",68.5159407407407,4.89914684289998,270,0.298152582042949,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","08","ANC",76.7378582945736,4.22947092508161,258,0.263315358326592,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","10","ANC",74.4832294972067,7.3248607012099,358,0.387130917371267,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","04","BP_mmHg",752.218580190909,6.7341326445117,66,0.828914427665542,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","05","BP_mmHg",753.342400746035,6.9127123377326,232,0.453841799226531,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","06","BP_mmHg",751.251030582721,3.45977135550985,294,0.201777963040391,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","07","BP_mmHg",753.492003961449,5.3696288622996,276,0.323213675670953,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","08","BP_mmHg",753.621662997734,2.8660675841547,256,0.179129224009669,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","09","BP_mmHg",755.203474879265,2.65935750609685,272,0.161247233734066,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","10","BP_mmHg",752.282492611061,5.81376131954973,358,0.307266833435223,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","04","Ca_ueqL",80.9825882352941,5.01820763695771,68,0.608547062895819,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","10","Ca_ueqL",81.4025698324022,9.67990269352818,358,0.511598754252238,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","06","CHLA_ugL",1.77438655462185,0.704735436599473,238,0.0456812134122939,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","08","CHLA_ugL",1.90828571428571,0.406971405047541,280,0.0243211933246918,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","04","Cl_ueqL",135.069,9.85954823523802,68,1.19564584690466,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","06","Cl_ueqL",114.765122807018,8.73479571510018,114,0.818088573382741,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","08","Cl_ueqL",107.039709677419,5.05292830668699,124,0.453766357321079,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","10","Cl_ueqL",122.198491620112,15.4881027608349,358,0.818571666373406,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","04","COND",30.5570588235294,1.80169825262253,68,0.218488005913337,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","08","COND",30.67,0,24,0,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","10","COND",30.4435754189944,2.36477737948419,358,0.124982368080709,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","04","DO (%)",96.7,8.25150802068232,66,1.01569042509371,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","05","DO (%)",95.2405172413793,14.853326057466,232,0.975168630354113,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","06","DO (%)",88.4244897959184,20.4584406567901,294,1.19316048909871,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","07","DO (%)",78.8050724637681,27.5074662855247,276,1.65575489750546,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","08","DO (%)",75.6635714285714,32.7171416290422,280,1.95522318453383,1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACBUBL","09","DO (%)",90.2955882352941,16.8318265903784,272,1.02057939565015,1,1,1,1,1,1,1,1,1
