"NPSTORET Org ID/Code","StationID","Visit Start Date","Depth to Activity","Depth.Units","Local Characteristic Name","Result Value/Text","Lower Quantification Limit","Upper Quantification Limit"
"NETN","NETN_ACAD_UHAD","10/11/06","epilimnion",NA,"DOsat.pct","92.35",NA,NA
"NETN","NETN_ACAD_UHAD","04/30/07","epilimnion",NA,"DOsat.pct","93.2",NA,NA
"NETN","NETN_ACAD_UHAD","05/24/07","epilimnion",NA,"DOsat.pct","89.1",NA,NA
"NETN","NETN_ACAD_UHAD","06/13/07","epilimnion",NA,"DOsat.pct","76.5",NA,NA
"NETN","NETN_ACAD_UHAD","07/06/07","epilimnion",NA,"DOsat.pct","64.8",NA,NA
"NETN","NETN_ACAD_UHAD","08/30/07","epilimnion",NA,"DOsat.pct","93.5",NA,NA
"NETN","NETN_ACAD_UHAD","09/20/07","epilimnion",NA,"DOsat.pct","90",NA,NA
"NETN","NETN_ACAD_UHAD","10/18/07","epilimnion",NA,"DOsat.pct","93",NA,NA
"NETN","NETN_ACAD_UHAD","05/22/08","epilimnion",NA,"DOsat.pct","90.2",NA,NA
"NETN","NETN_ACAD_UHAD","06/19/08","epilimnion",NA,"DOsat.pct","47.45",NA,NA
"NETN","NETN_ACAD_UHAD","07/24/08","epilimnion",NA,"DOsat.pct","47.9",NA,NA
"NETN","NETN_ACAD_UHAD","08/13/08","epilimnion",NA,"DOsat.pct","34.3",NA,NA
"NETN","NETN_ACAD_UHAD","09/17/08","epilimnion",NA,"DOsat.pct","38.4",NA,NA
"NETN","NETN_ACAD_UHAD","10/21/08","epilimnion",NA,"DOsat.pct","88.35",NA,NA
"NETN","NETN_ACAD_UHAD","05/21/09","epilimnion",NA,"DOsat.pct","94.1",NA,NA
"NETN","NETN_ACAD_UHAD","06/16/09","epilimnion",NA,"DOsat.pct","69.65",NA,NA
"NETN","NETN_ACAD_UHAD","07/23/09","epilimnion",NA,"DOsat.pct","50.65",NA,NA
"NETN","NETN_ACAD_UHAD","08/20/09","epilimnion",NA,"DOsat.pct","11.85",NA,NA
"NETN","NETN_ACAD_UHAD","09/17/09","epilimnion",NA,"DOsat.pct","14",NA,NA
"NETN","NETN_ACAD_UHAD","10/15/09","epilimnion",NA,"DOsat.pct","90.35",NA,NA
"NETN","NETN_ACAD_UHAD","04/14/10","epilimnion",NA,"DOsat.pct","97.5",NA,NA
"NETN","NETN_ACAD_UHAD","05/19/10","epilimnion",NA,"DOsat.pct","87.8",NA,NA
"NETN","NETN_ACAD_UHAD","06/21/10","epilimnion",NA,"DOsat.pct","79.15",NA,NA
"NETN","NETN_ACAD_UHAD","07/21/10","epilimnion",NA,"DOsat.pct","50.6",NA,NA
"NETN","NETN_ACAD_UHAD","08/19/10","epilimnion",NA,"DOsat.pct","3.4",NA,NA
"NETN","NETN_ACAD_UHAD","09/28/10","epilimnion",NA,"DOsat.pct","87.4",NA,NA
"NETN","NETN_ACAD_UHAD","10/20/10","epilimnion",NA,"DOsat.pct","90.8",NA,NA
"NETN","NETN_ACAD_UHAD","05/02/11","epilimnion",NA,"DOsat.pct","96.25",NA,NA
"NETN","NETN_ACAD_UHAD","06/28/11","epilimnion",NA,"DOsat.pct","64.05",NA,NA
"NETN","NETN_ACAD_UHAD","07/25/11","epilimnion",NA,"DOsat.pct","56.5",NA,NA
"NETN","NETN_ACAD_UHAD","08/16/11","epilimnion",NA,"DOsat.pct","16.4",NA,NA
"NETN","NETN_ACAD_UHAD","09/22/11","epilimnion",NA,"DOsat.pct","83.55",NA,NA
"NETN","NETN_ACAD_UHAD","10/24/11","epilimnion",NA,"DOsat.pct","89.6",NA,NA
"NETN","NETN_ACAD_UHAD","06/12/12","epilimnion",NA,"DOsat.pct","73.4",NA,NA
"NETN","NETN_ACAD_UHAD","07/23/12","epilimnion",NA,"DOsat.pct","40.8",NA,NA
"NETN","NETN_ACAD_UHAD","08/23/12","epilimnion",NA,"DOsat.pct","22.3",NA,NA
"NETN","NETN_ACAD_UHAD","09/18/12","epilimnion",NA,"DOsat.pct","7.5",NA,NA
"NETN","NETN_ACAD_UHAD","10/17/12","epilimnion",NA,"DOsat.pct","90.45",NA,NA
"NETN","NETN_ACAD_UHAD","05/22/13","epilimnion",NA,"DOsat.pct","86.55",NA,NA
"NETN","NETN_ACAD_UHAD","06/19/13","epilimnion",NA,"DOsat.pct","61.7",NA,NA
"NETN","NETN_ACAD_UHAD","07/24/13","epilimnion",NA,"DOsat.pct","48.9",NA,NA
"NETN","NETN_ACAD_UHAD","08/20/13","epilimnion",NA,"DOsat.pct","17.8",NA,NA
"NETN","NETN_ACAD_UHAD","09/16/13","epilimnion",NA,"DOsat.pct","6.2",NA,NA
"NETN","NETN_ACAD_UHAD","10/21/13","epilimnion",NA,"DOsat.pct","89.55",NA,NA
"NETN","NETN_ACAD_UHAD","05/20/14","epilimnion",NA,"DOsat.pct","89.15",NA,NA
"NETN","NETN_ACAD_UHAD","06/16/14","epilimnion",NA,"DOsat.pct","73.5",NA,NA
"NETN","NETN_ACAD_UHAD","07/31/14","epilimnion",NA,"DOsat.pct","46.5",NA,NA
"NETN","NETN_ACAD_UHAD","08/18/14","epilimnion",NA,"DOsat.pct","33.6",NA,NA
"NETN","NETN_ACAD_UHAD","09/17/14","epilimnion",NA,"DOsat.pct","37.1",NA,NA
"NETN","NETN_ACAD_UHAD","10/20/14","epilimnion",NA,"DOsat.pct","88",NA,NA
"NETN","NETN_ACAD_UHAD","05/18/15","epilimnion",NA,"DOsat.pct","94.05",NA,NA
"NETN","NETN_ACAD_UHAD","06/17/15","epilimnion",NA,"DOsat.pct","81.1",NA,NA
"NETN","NETN_ACAD_UHAD","07/20/15","epilimnion",NA,"DOsat.pct","59.1",NA,NA
"NETN","NETN_ACAD_UHAD","08/19/15","epilimnion",NA,"DOsat.pct","32.75",NA,NA
"NETN","NETN_ACAD_UHAD","09/22/15","epilimnion",NA,"DOsat.pct","18.7",NA,NA
"NETN","NETN_ACAD_UHAD","10/14/15","epilimnion",NA,"DOsat.pct","91.4",NA,NA
"NETN","NETN_ACAD_UHAD","04/21/16","epilimnion",NA,"DOsat.pct","101.05",NA,NA
"NETN","NETN_ACAD_UHAD","05/20/16","epilimnion",NA,"DOsat.pct","95.1",NA,NA
"NETN","NETN_ACAD_UHAD","06/14/16","epilimnion",NA,"DOsat.pct","79.2",NA,NA
"NETN","NETN_ACAD_UHAD","07/22/16","epilimnion",NA,"DOsat.pct","49.6",NA,NA
"NETN","NETN_ACAD_UHAD","08/25/16","epilimnion",NA,"DOsat.pct","32.2",NA,NA
"NETN","NETN_ACAD_UHAD","09/22/16","epilimnion",NA,"DOsat.pct","62.3",NA,NA
"NETN","NETN_ACAD_UHAD","10/19/16","epilimnion",NA,"DOsat.pct","93.2",NA,NA
"NETN","NETN_ACAD_UHAD","05/25/17","epilimnion",NA,"DOsat.pct","79.2",NA,NA
"NETN","NETN_ACAD_UHAD","06/21/17","epilimnion",NA,"DOsat.pct","53.95",NA,NA
"NETN","NETN_ACAD_UHAD","07/17/17","epilimnion",NA,"DOsat.pct","40.7",NA,NA
"NETN","NETN_ACAD_UHAD","08/23/17","epilimnion",NA,"DOsat.pct","14.7",NA,NA
"NETN","NETN_ACAD_UHAD","09/22/17","epilimnion",NA,"DOsat.pct","22.6",NA,NA
"NETN","NETN_ACAD_UHAD","10/23/17","epilimnion",NA,"DOsat.pct","90.7",NA,NA
"NETN","NETN_ACAD_UHAD","05/22/18","epilimnion",NA,"DOsat.pct","85.2",NA,NA
"NETN","NETN_ACAD_UHAD","06/22/18","epilimnion",NA,"DOsat.pct","73.2",NA,NA
"NETN","NETN_ACAD_UHAD","07/18/18","epilimnion",NA,"DOsat.pct","45.8",NA,NA
"NETN","NETN_ACAD_UHAD","08/27/18","epilimnion",NA,"DOsat.pct","27.2",NA,NA
"NETN","NETN_ACAD_UHAD","09/20/18","epilimnion",NA,"DOsat.pct","30.1",NA,NA
"NETN","NETN_ACAD_UHAD","10/15/18","epilimnion",NA,"DOsat.pct","84.3",NA,NA
"NETN","NETN_ACAD_WHOL","05/22/06","epilimnion",NA,"DOsat.pct","86.3",NA,NA
"NETN","NETN_ACAD_WHOL","06/21/06","epilimnion",NA,"DOsat.pct","37.6",NA,NA
"NETN","NETN_ACAD_WHOL","07/13/06","epilimnion",NA,"DOsat.pct","13.3",NA,NA
"NETN","NETN_ACAD_WHOL","08/21/06","epilimnion",NA,"DOsat.pct","30.1",NA,NA
"NETN","NETN_ACAD_WHOL","09/18/06","epilimnion",NA,"DOsat.pct","2.3",NA,NA
"NETN","NETN_ACAD_WHOL","10/16/06","epilimnion",NA,"DOsat.pct","84.1",NA,NA
"NETN","NETN_ACAD_WHOL","05/23/07","epilimnion",NA,"DOsat.pct","85.6",NA,NA
"NETN","NETN_ACAD_WHOL","06/14/07","epilimnion",NA,"DOsat.pct","69.75",NA,NA
"NETN","NETN_ACAD_WHOL","07/11/07","epilimnion",NA,"DOsat.pct","30.3",NA,NA
"NETN","NETN_ACAD_WHOL","08/29/07","epilimnion",NA,"DOsat.pct","0",NA,NA
"NETN","NETN_ACAD_WHOL","09/27/07","epilimnion",NA,"DOsat.pct","53.55",NA,NA
"NETN","NETN_ACAD_WHOL","10/18/07","epilimnion",NA,"DOsat.pct","81.45",NA,NA
"NETN","NETN_ACAD_WHOL","06/23/08","epilimnion",NA,"DOsat.pct","2.25",NA,NA
"NETN","NETN_ACAD_WHOL","07/24/08","epilimnion",NA,"DOsat.pct","3.6",NA,NA
"NETN","NETN_ACAD_WHOL","08/20/08","epilimnion",NA,"DOsat.pct","5.9",NA,NA
"NETN","NETN_ACAD_WHOL","09/22/08","epilimnion",NA,"DOsat.pct","74",NA,NA
"NETN","NETN_ACAD_WHOL","10/23/08","epilimnion",NA,"DOsat.pct","85.2",NA,NA
"NETN","NETN_ACAD_WHOL","05/20/09","epilimnion",NA,"DOsat.pct","88.4",NA,NA
"NETN","NETN_ACAD_WHOL","06/29/09","epilimnion",NA,"DOsat.pct","30.3",NA,NA
"NETN","NETN_ACAD_WHOL","07/15/09","epilimnion",NA,"DOsat.pct","5.7",NA,NA
"NETN","NETN_ACAD_WHOL","08/18/09","epilimnion",NA,"DOsat.pct","1.95",NA,NA
"NETN","NETN_ACAD_WHOL","09/22/09","epilimnion",NA,"DOsat.pct","14.8",NA,NA
"NETN","NETN_ACAD_WHOL","10/27/09","epilimnion",NA,"DOsat.pct","87.4",NA,NA
"NETN","NETN_ACAD_WHOL","04/14/10","epilimnion",NA,"DOsat.pct","80.2",NA,NA
"NETN","NETN_ACAD_WHOL","05/25/10","epilimnion",NA,"DOsat.pct","49.1",NA,NA
"NETN","NETN_ACAD_WHOL","06/17/10","epilimnion",NA,"DOsat.pct","27.55",NA,NA
"NETN","NETN_ACAD_WHOL","07/19/10","epilimnion",NA,"DOsat.pct","1.75",NA,NA
"NETN","NETN_ACAD_WHOL","08/24/10","epilimnion",NA,"DOsat.pct","1.95",NA,NA
"NETN","NETN_ACAD_WHOL","09/22/10","epilimnion",NA,"DOsat.pct","36.45",NA,NA
"NETN","NETN_ACAD_WHOL","10/18/10","epilimnion",NA,"DOsat.pct","87.4",NA,NA
"NETN","NETN_ACAD_WHOL","05/13/11","epilimnion",NA,"DOsat.pct","87.5",NA,NA
"NETN","NETN_ACAD_WHOL","06/27/11","epilimnion",NA,"DOsat.pct","31.35",NA,NA
"NETN","NETN_ACAD_WHOL","07/27/11","epilimnion",NA,"DOsat.pct","8.9",NA,NA
"NETN","NETN_ACAD_WHOL","08/30/11","epilimnion",NA,"DOsat.pct","15.8",NA,NA
"NETN","NETN_ACAD_WHOL","09/27/11","epilimnion",NA,"DOsat.pct","27.85",NA,NA
"NETN","NETN_ACAD_WHOL","10/25/11","epilimnion",NA,"DOsat.pct","83.7",NA,NA
"NETN","NETN_ACAD_WHOL","06/18/12","epilimnion",NA,"DOsat.pct","25.8",NA,NA
"NETN","NETN_ACAD_WHOL","07/24/12","epilimnion",NA,"DOsat.pct","3",NA,NA
"NETN","NETN_ACAD_WHOL","08/21/12","epilimnion",NA,"DOsat.pct","1.35",NA,NA
"NETN","NETN_ACAD_WHOL","09/27/12","epilimnion",NA,"DOsat.pct","40.3",NA,NA
"NETN","NETN_ACAD_WHOL","10/24/12","epilimnion",NA,"DOsat.pct","82.2",NA,NA
"NETN","NETN_ACAD_WHOL","05/23/13","epilimnion",NA,"DOsat.pct","66.5",NA,NA
"NETN","NETN_ACAD_WHOL","06/18/13","epilimnion",NA,"DOsat.pct","44.8",NA,NA
"NETN","NETN_ACAD_WHOL","07/24/13","epilimnion",NA,"DOsat.pct","14.1",NA,NA
"NETN","NETN_ACAD_WHOL","08/22/13","epilimnion",NA,"DOsat.pct","3.1",NA,NA
"NETN","NETN_ACAD_WHOL","09/16/13","epilimnion",NA,"DOsat.pct","2.4",NA,NA
"NETN","NETN_ACAD_WHOL","10/21/13","epilimnion",NA,"DOsat.pct","82.3",NA,NA
"NETN","NETN_ACAD_WHOL","05/28/14","epilimnion",NA,"DOsat.pct","51.75",NA,NA
"NETN","NETN_ACAD_WHOL","06/18/14","epilimnion",NA,"DOsat.pct","55.3",NA,NA
"NETN","NETN_ACAD_WHOL","07/23/14","epilimnion",NA,"DOsat.pct","1.75",NA,NA
"NETN","NETN_ACAD_WHOL","08/25/14","epilimnion",NA,"DOsat.pct","3.15",NA,NA
"NETN","NETN_ACAD_WHOL","09/16/14","epilimnion",NA,"DOsat.pct","8.05",NA,NA
"NETN","NETN_ACAD_WHOL","10/27/14","epilimnion",NA,"DOsat.pct","84",NA,NA
"NETN","NETN_ACAD_WHOL","05/27/15","epilimnion",NA,"DOsat.pct","65.9",NA,NA
"NETN","NETN_ACAD_WHOL","06/22/15","epilimnion",NA,"DOsat.pct","59.6",NA,NA
"NETN","NETN_ACAD_WHOL","07/30/15","epilimnion",NA,"DOsat.pct","1.6",NA,NA
"NETN","NETN_ACAD_WHOL","08/26/15","epilimnion",NA,"DOsat.pct","1.5",NA,NA
"NETN","NETN_ACAD_WHOL","09/23/15","epilimnion",NA,"DOsat.pct","12.4",NA,NA
"NETN","NETN_ACAD_WHOL","10/21/15","epilimnion",NA,"DOsat.pct","88.6",NA,NA
"NETN","NETN_ACAD_WHOL","05/23/16","epilimnion",NA,"DOsat.pct","71.65",NA,NA
"NETN","NETN_ACAD_WHOL","06/14/16","epilimnion",NA,"DOsat.pct","42.5",NA,NA
"NETN","NETN_ACAD_WHOL","07/25/16","epilimnion",NA,"DOsat.pct","7",NA,NA
"NETN","NETN_ACAD_WHOL","08/25/16","epilimnion",NA,"DOsat.pct","2.4",NA,NA
"NETN","NETN_ACAD_WHOL","09/22/16","epilimnion",NA,"DOsat.pct","56.55",NA,NA
"NETN","NETN_ACAD_WHOL","10/17/16","epilimnion",NA,"DOsat.pct","86.9",NA,NA
"NETN","NETN_ACAD_WHOL","05/30/17","epilimnion",NA,"DOsat.pct","55.6",NA,NA
"NETN","NETN_ACAD_WHOL","06/19/17","epilimnion",NA,"DOsat.pct","14.55",NA,NA
"NETN","NETN_ACAD_WHOL","07/17/17","epilimnion",NA,"DOsat.pct","4.8",NA,NA
"NETN","NETN_ACAD_WHOL","08/24/17","epilimnion",NA,"DOsat.pct","2.1",NA,NA
"NETN","NETN_ACAD_WHOL","09/28/17","epilimnion",NA,"DOsat.pct","26.5",NA,NA
"NETN","NETN_ACAD_WHOL","10/18/17","epilimnion",NA,"DOsat.pct","84.9",NA,NA
"NETN","NETN_ACAD_WHOL","05/18/18","epilimnion",NA,"DOsat.pct","69.45",NA,NA
"NETN","NETN_ACAD_WHOL","06/20/18","epilimnion",NA,"DOsat.pct","18.9",NA,NA
"NETN","NETN_ACAD_WHOL","07/20/18","epilimnion",NA,"DOsat.pct","7.5",NA,NA
"NETN","NETN_ACAD_WHOL","08/24/18","epilimnion",NA,"DOsat.pct","0.8",NA,NA
"NETN","NETN_ACAD_WHOL","09/24/18","epilimnion",NA,"DOsat.pct","75.3",NA,NA
"NETN","NETN_ACAD_WHOL","10/23/18","epilimnion",NA,"DOsat.pct","85.95",NA,NA
"NETN","NETN_ACAD_WOOD","05/28/08","epilimnion",NA,"DOsat.pct","96.2",NA,NA
"NETN","NETN_ACAD_WOOD","06/26/08","epilimnion",NA,"DOsat.pct","90",NA,NA
"NETN","NETN_ACAD_WOOD","07/21/08","epilimnion",NA,"DOsat.pct","53.85",NA,NA
"NETN","NETN_ACAD_WOOD","08/14/08","epilimnion",NA,"DOsat.pct","87.05",NA,NA
"NETN","NETN_ACAD_WOOD","09/17/08","epilimnion",NA,"DOsat.pct","56.75",NA,NA
"NETN","NETN_ACAD_WOOD","10/30/08","epilimnion",NA,"DOsat.pct","92.6",NA,NA
"NETN","NETN_ACAD_WOOD","05/09/11","epilimnion",NA,"DOsat.pct","83.65",NA,NA
"NETN","NETN_ACAD_WOOD","06/30/11","epilimnion",NA,"DOsat.pct","89.2",NA,NA
"NETN","NETN_ACAD_WOOD","07/21/11","epilimnion",NA,"DOsat.pct","94.4",NA,NA
"NETN","NETN_ACAD_WOOD","08/24/11","epilimnion",NA,"DOsat.pct","94.6",NA,NA
"NETN","NETN_ACAD_WOOD","09/28/11","epilimnion",NA,"DOsat.pct","99.4",NA,NA
"NETN","NETN_ACAD_WOOD","10/21/11","epilimnion",NA,"DOsat.pct","92.6",NA,NA
"NETN","NETN_ACAD_WOOD","05/20/14","epilimnion",NA,"DOsat.pct","95.15",NA,NA
"NETN","NETN_ACAD_WOOD","06/16/14","epilimnion",NA,"DOsat.pct","98.5",NA,NA
"NETN","NETN_ACAD_WOOD","07/23/14","epilimnion",NA,"DOsat.pct","69.05",NA,NA
"NETN","NETN_ACAD_WOOD","08/25/14","epilimnion",NA,"DOsat.pct","93.2",NA,NA
"NETN","NETN_ACAD_WOOD","09/22/14","epilimnion",NA,"DOsat.pct","77.2",NA,NA
"NETN","NETN_ACAD_WOOD","10/24/14","epilimnion",NA,"DOsat.pct","90.4",NA,NA
"NETN","NETN_ACAD_WOOD","05/30/17","epilimnion",NA,"DOsat.pct","96.3",NA,NA
"NETN","NETN_ACAD_WOOD","06/21/17","epilimnion",NA,"DOsat.pct","95.25",NA,NA
"NETN","NETN_ACAD_WOOD","07/19/17","epilimnion",NA,"DOsat.pct","92.8",NA,NA
"NETN","NETN_ACAD_WOOD","08/23/17","epilimnion",NA,"DOsat.pct","96.5",NA,NA
"NETN","NETN_ACAD_WOOD","09/28/17","epilimnion",NA,"DOsat.pct","87.85",NA,NA
"NETN","NETN_ACAD_WOOD","10/20/17","epilimnion",NA,"DOsat.pct","94.85",NA,NA
"NETN","NETN_MABI_PA00","09/13/06","epilimnion",NA,"DOsat.pct","99.6",NA,NA
"NETN","NETN_MABI_PA00","05/08/07","epilimnion",NA,"DOsat.pct","79.4",NA,NA
"NETN","NETN_MABI_PA00","06/07/07","epilimnion",NA,"DOsat.pct","86.85",NA,NA
"NETN","NETN_MABI_PA00","07/02/07","epilimnion",NA,"DOsat.pct","93.45",NA,NA
"NETN","NETN_MABI_PA00","08/14/07","epilimnion",NA,"DOsat.pct","14.1",NA,NA
"NETN","NETN_MABI_PA00","09/10/07","epilimnion",NA,"DOsat.pct","53.25",NA,NA
"NETN","NETN_MABI_PA00","10/11/07","epilimnion",NA,"DOsat.pct","13.5",NA,NA
"NETN","NETN_MABI_PA00","05/20/08","epilimnion",NA,"DOsat.pct","75.55",NA,NA
"NETN","NETN_MABI_PA00","06/17/08","epilimnion",NA,"DOsat.pct","88.7",NA,NA
"NETN","NETN_MABI_PA00","08/22/08","epilimnion",NA,"DOsat.pct","105.95",NA,NA
"NETN","NETN_MABI_PA00","09/24/08","epilimnion",NA,"DOsat.pct","103.6",NA,NA
"NETN","NETN_MABI_PA00","10/13/08","epilimnion",NA,"DOsat.pct","89.2",NA,NA
"NETN","NETN_MABI_PA00","05/07/09","epilimnion",NA,"DOsat.pct","105",NA,NA
"NETN","NETN_MABI_PA00","06/18/09","epilimnion",NA,"DOsat.pct","97.7",NA,NA
"NETN","NETN_MABI_PA00","07/21/09","epilimnion",NA,"DOsat.pct","110.7",NA,NA
"NETN","NETN_MABI_PA00","08/27/09","epilimnion",NA,"DOsat.pct","92.5",NA,NA
"NETN","NETN_MABI_PA00","10/01/09","epilimnion",NA,"DOsat.pct","90.6",NA,NA
"NETN","NETN_MABI_PA00","10/22/09","epilimnion",NA,"DOsat.pct","87.9",NA,NA
"NETN","NETN_MABI_PA00","05/25/10","epilimnion",NA,"DOsat.pct","143.05",NA,NA
"NETN","NETN_MABI_PA00","06/15/10","epilimnion",NA,"DOsat.pct","61.15",NA,NA
"NETN","NETN_MABI_PA00","08/11/10","epilimnion",NA,"DOsat.pct","56.1",NA,NA
"NETN","NETN_MABI_PA00","09/08/10","epilimnion",NA,"DOsat.pct","87.95",NA,NA
"NETN","NETN_MABI_PA00","10/05/10","epilimnion",NA,"DOsat.pct","70.5",NA,NA
"NETN","NETN_MABI_PA00","05/24/11","epilimnion",NA,"DOsat.pct","62.35",NA,NA
"NETN","NETN_MABI_PA00","06/21/11","epilimnion",NA,"DOsat.pct","74.85",NA,NA
"NETN","NETN_MABI_PA00","07/19/11","epilimnion",NA,"DOsat.pct","102.05",NA,NA
"NETN","NETN_MABI_PA00","08/23/11","epilimnion",NA,"DOsat.pct","85.2",NA,NA
"NETN","NETN_MABI_PA00","09/21/11","epilimnion",NA,"DOsat.pct","89.8",NA,NA
"NETN","NETN_MABI_PA00","10/13/11","epilimnion",NA,"DOsat.pct","67.85",NA,NA
"NETN","NETN_MABI_PA00","06/13/12","epilimnion",NA,"DOsat.pct","84.6",NA,NA
"NETN","NETN_MABI_PA00","07/02/12","epilimnion",NA,"DOsat.pct","61.25",NA,NA
"NETN","NETN_MABI_PA00","08/06/12","epilimnion",NA,"DOsat.pct","101.8",NA,NA
"NETN","NETN_MABI_PA00","09/07/12","epilimnion",NA,"DOsat.pct","80.2",NA,NA
"NETN","NETN_MABI_PA00","10/09/12","epilimnion",NA,"DOsat.pct","55.15",NA,NA
"NETN","NETN_MABI_PA00","05/06/13","epilimnion",NA,"DOsat.pct","142.75",NA,NA
"NETN","NETN_MABI_PA00","06/04/13","epilimnion",NA,"DOsat.pct","137.4",NA,NA
"NETN","NETN_MABI_PA00","07/09/13","epilimnion",NA,"DOsat.pct","23.8",NA,NA
"NETN","NETN_MABI_PA00","08/07/13","epilimnion",NA,"DOsat.pct","93.35",NA,NA
"NETN","NETN_MABI_PA00","09/06/13","epilimnion",NA,"DOsat.pct","92.2",NA,NA
"NETN","NETN_MABI_PA00","10/18/13","epilimnion",NA,"DOsat.pct","83.7",NA,NA
"NETN","NETN_MABI_PA00","05/05/14","epilimnion",NA,"DOsat.pct","119.7",NA,NA
"NETN","NETN_MABI_PA00","06/03/14","epilimnion",NA,"DOsat.pct","142.9",NA,NA
"NETN","NETN_MABI_PA00","07/01/14","epilimnion",NA,"DOsat.pct","53.9",NA,NA
"NETN","NETN_MABI_PA00","08/04/14","epilimnion",NA,"DOsat.pct","99.8",NA,NA
"NETN","NETN_MABI_PA00","09/03/14","epilimnion",NA,"DOsat.pct","97.2",NA,NA
"NETN","NETN_MABI_PA00","10/01/14","epilimnion",NA,"DOsat.pct","88.15",NA,NA
"NETN","NETN_MABI_PA00","05/13/15","epilimnion",NA,"DOsat.pct","107.3",NA,NA
"NETN","NETN_MABI_PA00","06/10/15","epilimnion",NA,"DOsat.pct","111.5",NA,NA
"NETN","NETN_MABI_PA00","07/13/15","epilimnion",NA,"DOsat.pct","108.4",NA,NA
"NETN","NETN_MABI_PA00","08/10/15","epilimnion",NA,"DOsat.pct","63.4",NA,NA
"NETN","NETN_MABI_PA00","09/15/15","epilimnion",NA,"DOsat.pct","56.6",NA,NA
"NETN","NETN_MABI_PA00","10/14/15","epilimnion",NA,"DOsat.pct","86.65",NA,NA
"NETN","NETN_MABI_PA00","06/22/16","epilimnion",NA,"DOsat.pct","106.4",NA,NA
"NETN","NETN_MABI_PA00","07/19/16","epilimnion",NA,"DOsat.pct","90.8",NA,NA
"NETN","NETN_MABI_PA00","05/24/17","epilimnion",NA,"DOsat.pct","101.25",NA,NA
"NETN","NETN_MABI_PA00","09/20/17","epilimnion",NA,"DOsat.pct","91.5",NA,NA
"NETN","NETN_MABI_PA00","10/18/17","epilimnion",NA,"DOsat.pct","94.5",NA,NA
"NETN","NETN_MABI_PA00","06/01/18","epilimnion",NA,"DOsat.pct","103.8",NA,NA
"NETN","NETN_MABI_PA00","07/06/18","epilimnion",NA,"DOsat.pct","159",NA,NA
"NETN","NETN_MABI_PA00","08/02/18","epilimnion",NA,"DOsat.pct","121.8",NA,NA
"NETN","NETN_MABI_PA00","09/05/18","epilimnion",NA,"DOsat.pct","87.7",NA,NA
"NETN","NETN_MABI_PA00","10/03/18","epilimnion",NA,"DOsat.pct","88.85",NA,NA
"NETN","NETN_ROVA_SD00","06/13/06","stream",NA,"DOsat.pct","126.1",NA,NA
"NETN","NETN_ACAD_ANTB","05/27/09","epilimnion",NA,"pH","6.05",NA,NA
"NETN","NETN_ACAD_ANTB","06/16/09","epilimnion",NA,"pH","5.845",NA,NA
"NETN","NETN_ACAD_ANTB","07/23/09","epilimnion",NA,"pH","5.795",NA,NA
"NETN","NETN_ACAD_ANTB","08/25/09","epilimnion",NA,"pH","5.48",NA,NA
"NETN","NETN_ACAD_ANTB","09/21/09","epilimnion",NA,"pH","5.875",NA,NA
"NETN","NETN_ACAD_ANTB","06/18/12","epilimnion",NA,"pH","5.81",NA,NA
"NETN","NETN_ACAD_ANTB","07/24/12","epilimnion",NA,"pH","5.755",NA,NA
"NETN","NETN_ACAD_ANTB","09/27/12","epilimnion",NA,"pH","5.8",NA,NA
"NETN","NETN_ACAD_ANTB","10/26/12","epilimnion",NA,"pH","5.73",NA,NA
"NETN","NETN_ACAD_ANTB","05/27/15","epilimnion",NA,"pH","5.4",NA,NA
"NETN","NETN_ACAD_ANTB","06/22/15","epilimnion",NA,"pH","5.31",NA,NA
"NETN","NETN_ACAD_ANTB","07/30/15","epilimnion",NA,"pH","4.95",NA,NA
"NETN","NETN_ACAD_ANTB","10/21/15","epilimnion",NA,"pH","5.74",NA,NA
"NETN","NETN_ACAD_ANTB","05/18/18","epilimnion",NA,"pH","6.4",NA,NA
"NETN","NETN_ACAD_ANTB","06/20/18","epilimnion",NA,"pH","5.59",NA,NA
"NETN","NETN_ACAD_ANTB","10/19/18","epilimnion",NA,"pH","5.95",NA,NA
"NETN","NETN_ACAD_BOWL","10/26/09","epilimnion",NA,"pH","6.17",NA,NA
"NETN","NETN_ACAD_BRBK","05/30/06","epilimnion",NA,"pH","6.43",NA,NA
"NETN","NETN_ACAD_BRBK","06/19/06","epilimnion",NA,"pH","6.25",NA,NA
"NETN","NETN_ACAD_BRBK","07/12/06","epilimnion",NA,"pH","6.54",NA,NA
"NETN","NETN_ACAD_BRBK","08/09/06","epilimnion",NA,"pH","6.415",NA,NA
"NETN","NETN_ACAD_BRBK","09/20/06","epilimnion",NA,"pH","6.605",NA,NA
"NETN","NETN_ACAD_BRBK","05/28/09","epilimnion",NA,"pH","6.58",NA,NA
"NETN","NETN_ACAD_BRBK","06/10/09","epilimnion",NA,"pH","6.395",NA,NA
"NETN","NETN_ACAD_BRBK","07/20/09","epilimnion",NA,"pH","6.15",NA,NA
"NETN","NETN_ACAD_BRBK","08/26/09","epilimnion",NA,"pH","6.255",NA,NA
"NETN","NETN_ACAD_BRBK","09/22/09","epilimnion",NA,"pH","6.34",NA,NA
"NETN","NETN_ACAD_BRBK","10/22/09","epilimnion",NA,"pH","6.33",NA,NA
"NETN","NETN_ACAD_BRBK","06/14/12","epilimnion",NA,"pH","6.39",NA,NA
